Temperature;PM2.5;PM10;SO2;CO;status
20.2;319.1;158.7;33.7;26.9;1
34.3;175.0;89.9;38.2;24.9;1
40.1;464.2;54.0;73.5;9.4;1
37.3;32.8;338.0;92.8;31.7;1
11.4;274.7;68.3;62.9;29.5;1
26.8;295.4;83.3;79.0;32.6;1
13.7;326.4;180.0;17.2;1.3;1
18.5;127.8;169.0;21.2;27.4;1
44.5;182.3;362.5;53.2;29.7;1
15.0;421.8;490.0;17.7;10.4;1
27.5;97.5;456.8;63.5;10.4;1
31.6;413.4;157.5;29.2;13.8;1
34.6;281.3;147.2;79.2;35.6;1
29.6;381.1;579.5;80.8;30.3;1
10.3;356.8;4.9;46.4;42.3;1
21.4;103.8;527.8;18.1;14.8;1
28.1;284.4;119.8;64.7;45.6;1
13.1;433.9;568.4;99.3;37.2;1
22.3;216.1;205.4;62.3;19.8;1
11.2;483.3;264.2;3.6;4.8;1
12.8;226.1;424.3;1.7;12.8;1
23.9;71.4;352.6;32.0;47.8;1
14.6;194.7;190.8;19.6;15.5;1
29.9;475.9;332.3;81.3;16.5;1
34.1;159.9;438.4;84.5;9.5;1
38.0;434.0;25.4;25.9;40.3;1
17.0;440.6;6.7;32.6;13.8;1
15.9;175.1;274.8;23.6;16.5;1
13.7;41.6;79.1;90.8;20.7;1
32.3;362.3;398.6;50.3;21.7;1
34.7;155.8;128.4;65.6;20.6;1
11.1;391.5;259.7;41.5;25.2;1
42.8;221.3;118.6;63.1;40.7;1
11.8;242.6;329.1;38.6;41.0;1
28.9;389.0;69.6;34.0;39.9;1
34.8;191.2;13.9;63.4;5.1;1
40.5;221.6;30.7;59.1;40.0;1
35.0;188.1;572.6;29.4;6.0;1
38.1;183.7;85.4;14.9;6.2;1
21.9;263.0;425.1;36.9;47.4;1
38.5;404.4;40.8;41.5;41.0;1
12.8;180.9;64.9;62.9;27.6;1
41.3;262.1;305.3;91.5;43.7;1
29.2;335.4;278.9;3.6;49.5;1
38.6;134.7;570.9;24.4;30.5;1
25.8;138.8;566.9;19.4;30.6;1
32.5;466.7;467.8;50.2;37.7;1
28.4;361.8;361.3;43.0;11.6;1
35.6;288.6;273.0;72.9;8.4;1
12.9;323.9;213.7;24.2;38.0;1
12.1;14.6;568.3;59.4;17.2;1
18.6;309.1;361.7;88.4;6.8;1
15.6;254.8;347.4;91.1;15.7;1
40.5;272.9;139.1;95.9;17.9;1
17.7;179.7;28.0;77.3;48.3;1
44.2;40.7;567.1;90.6;34.9;1
21.8;96.7;188.2;23.5;26.5;1
16.4;475.4;265.6;19.8;48.4;1
37.6;204.3;68.8;0.6;45.2;1
33.1;233.3;502.2;70.7;25.6;1
27.4;26.4;16.6;93.7;45.3;1
29.4;18.8;500.4;18.7;20.2;1
35.2;358.6;84.2;63.7;11.5;1
18.0;269.0;531.9;74.6;11.6;1
44.9;254.4;437.9;92.8;33.1;1
44.1;121.6;98.8;64.7;25.1;1
32.8;372.4;339.5;97.0;32.9;1
17.0;84.1;187.6;34.5;34.3;1
33.8;95.0;106.9;35.0;1.1;0
12.5;230.4;515.5;54.3;2.7;1
11.1;143.1;242.1;38.4;26.6;1
19.0;123.7;239.1;0.1;9.6;1
26.2;322.6;101.9;73.2;31.6;1
40.4;325.5;229.8;75.2;27.6;1
35.5;412.3;523.0;74.7;29.3;1
36.0;208.9;217.9;34.5;15.1;1
24.9;36.5;571.0;52.2;32.0;1
22.1;136.8;567.8;36.0;41.5;1
23.0;490.0;86.9;1.6;49.9;1
44.6;298.1;106.4;56.2;41.9;1
11.4;354.9;517.6;12.4;27.9;1
40.3;3.7;235.7;8.0;9.7;1
30.3;259.1;2.6;75.5;34.1;1
25.4;18.8;164.3;1.0;46.9;1
35.4;284.6;358.6;95.9;10.6;1
27.0;460.4;479.6;51.5;12.8;1
40.6;484.2;80.0;98.3;7.5;1
41.5;270.3;66.3;5.8;36.8;1
24.8;229.1;553.3;58.4;20.3;1
19.7;472.5;450.7;34.9;3.1;1
30.7;336.8;353.9;84.3;43.7;1
41.9;32.4;461.5;36.1;27.9;1
17.4;232.9;257.3;26.0;16.6;1
31.8;120.1;455.1;85.8;17.2;1
32.1;234.9;223.1;37.5;14.5;1
35.7;227.7;146.5;1.7;22.8;1
14.6;291.1;437.4;39.0;16.9;1
35.1;178.4;251.8;65.5;27.4;1
41.8;82.1;588.8;25.4;38.7;1
16.3;251.9;209.7;43.2;33.7;1
18.3;415.1;553.0;5.7;14.7;1
44.0;332.0;559.8;58.8;26.4;1
16.3;169.2;145.1;75.6;42.0;1
39.9;467.8;478.9;41.3;3.4;1
27.2;456.1;259.8;42.0;3.9;1
18.7;104.7;550.5;8.8;27.8;1
40.5;19.7;270.1;20.2;32.0;1
25.6;370.7;446.6;15.5;10.6;1
28.0;413.8;280.2;48.2;37.3;1
22.6;483.9;136.7;52.9;32.3;1
30.8;444.9;119.6;94.9;46.2;1
15.7;300.3;255.3;7.3;8.4;1
23.7;265.0;453.3;60.0;37.6;1
43.9;13.9;363.0;52.6;4.2;1
19.0;123.3;413.2;51.6;28.3;1
33.0;229.8;169.4;87.3;27.6;1
21.4;314.3;288.9;20.6;19.4;1
37.1;278.6;26.6;4.1;42.2;1
14.6;371.3;490.5;67.2;0.2;1
43.9;139.9;593.9;34.5;26.0;1
25.9;282.5;244.1;1.8;10.9;1
18.3;44.1;6.6;25.1;37.2;1
12.6;206.8;101.9;30.9;2.2;1
15.9;375.1;391.5;61.7;41.6;1
28.2;346.7;367.2;17.3;41.9;1
21.8;495.3;472.7;41.3;41.6;1
39.0;138.9;152.3;48.2;7.6;1
25.1;249.1;458.2;45.9;31.5;1
18.7;164.8;412.8;97.4;0.7;1
31.6;220.3;193.7;4.6;42.4;1
34.7;428.5;327.3;95.1;36.1;1
15.8;342.1;88.4;58.2;26.6;1
15.9;441.2;271.5;79.6;36.5;1
11.3;101.8;528.7;43.0;4.7;1
35.8;436.7;252.7;45.4;26.4;1
33.2;29.9;503.7;87.9;14.6;1
26.6;444.3;354.2;89.6;48.6;1
39.5;164.5;115.1;23.9;42.9;1
38.2;157.3;348.7;19.9;36.7;1
30.5;256.0;303.6;49.6;46.7;1
40.4;470.3;239.2;90.0;17.3;1
17.2;23.9;71.8;32.2;45.0;1
13.9;176.1;250.0;65.2;16.3;1
19.4;428.3;43.7;70.8;36.6;1
12.0;198.0;59.3;77.9;36.8;1
28.6;99.6;249.5;56.4;0.9;1
42.8;212.4;183.2;40.2;18.1;1
11.4;192.8;555.3;96.7;1.0;1
14.3;457.7;225.4;61.1;49.9;1
25.8;381.0;454.7;72.9;6.1;1
42.7;252.6;318.1;34.5;27.1;1
21.1;494.2;422.5;67.0;39.5;1
27.8;232.6;156.1;25.8;10.1;1
11.5;29.1;565.1;24.5;24.3;1
15.2;131.1;318.1;71.5;30.4;1
44.5;218.0;498.8;52.1;8.0;1
43.8;78.5;219.0;68.3;38.9;1
10.2;473.8;60.1;26.9;15.0;1
43.3;383.4;404.2;59.9;10.6;1
32.4;134.1;4.7;44.4;27.9;1
40.4;295.4;285.2;59.7;20.5;1
25.9;360.7;115.7;29.1;46.0;1
28.0;470.6;376.4;71.5;44.0;1
27.1;440.8;587.7;80.6;24.2;1
33.3;257.6;278.6;26.0;18.0;1
14.9;387.3;490.5;30.1;16.3;1
11.0;281.1;304.7;66.1;13.4;1
20.8;276.4;297.5;69.6;27.2;1
34.7;57.4;558.3;70.4;40.2;1
17.1;63.1;534.0;68.3;15.5;1
33.6;264.8;471.5;39.3;9.5;1
43.9;134.4;177.8;39.5;23.8;1
13.3;10.5;327.0;25.5;3.5;1
33.5;361.4;134.3;15.7;35.1;1
25.5;16.2;266.4;69.3;25.9;1
40.4;297.6;290.5;9.3;24.8;1
16.2;269.6;499.0;93.8;15.0;1
34.2;484.4;537.6;82.7;45.2;1
39.3;242.1;248.8;85.8;4.5;1
43.1;31.8;10.6;90.7;43.5;1
33.9;275.8;517.1;40.9;18.8;1
27.4;420.5;104.6;84.7;44.0;1
31.6;498.4;373.1;15.8;36.4;1
40.4;215.2;15.0;2.2;5.2;1
30.0;160.1;239.7;78.5;41.6;1
11.1;453.3;591.6;7.5;34.1;1
42.6;95.6;60.4;98.9;1.6;1
34.1;307.7;254.2;67.5;6.7;1
33.7;202.9;184.3;75.3;31.8;1
17.5;20.5;543.1;24.6;33.1;1
33.1;173.6;521.6;67.4;37.3;1
23.8;132.6;142.6;4.3;36.0;1
32.8;343.0;48.7;83.8;33.0;1
13.7;474.4;376.3;17.0;38.3;1
33.0;134.0;201.8;69.7;28.8;1
45.0;405.7;403.3;22.4;13.0;1
11.7;27.7;19.3;6.8;45.6;1
44.2;269.1;80.0;48.1;0.9;1
24.2;35.3;411.8;16.9;18.3;1
40.5;467.0;127.4;72.9;36.4;1
37.4;383.2;514.6;23.8;21.4;1
29.8;329.0;35.2;34.2;1.2;1
35.8;411.9;129.3;56.7;3.3;1
40.7;323.8;599.1;28.5;32.4;1
24.1;484.5;259.8;37.8;48.2;1
21.4;357.0;421.8;81.6;27.6;1
33.4;462.3;109.6;17.9;25.3;1
38.3;258.6;365.9;8.2;15.9;1
36.7;58.5;435.7;32.8;12.8;1
37.9;264.1;188.7;42.4;1.0;1
25.2;63.4;497.3;54.3;13.6;1
38.6;296.2;362.1;37.2;22.5;1
14.2;241.2;233.5;79.0;9.9;1
29.1;311.3;334.6;3.9;4.4;1
10.2;5.0;346.1;43.2;35.9;1
21.4;97.4;99.3;38.2;44.7;1
22.8;245.7;241.6;64.8;46.8;1
23.9;475.3;206.1;96.6;30.9;1
34.3;191.8;240.5;51.0;2.6;1
23.6;212.2;456.7;98.7;37.0;1
25.7;357.3;289.5;30.2;5.5;1
18.3;301.9;564.2;3.1;33.5;1
23.1;149.5;176.2;16.6;39.0;1
18.0;205.4;249.4;39.5;36.3;1
12.6;108.8;472.2;31.6;47.6;1
31.1;483.0;327.6;9.7;36.9;1
33.4;65.3;328.2;43.3;34.7;1
31.7;185.9;32.0;33.8;13.1;1
26.2;12.9;239.2;12.3;46.2;1
23.3;110.9;162.4;29.6;9.0;1
40.2;390.2;599.6;88.6;45.2;1
28.2;100.6;185.0;30.2;15.6;1
26.8;40.0;530.7;71.4;6.5;1
10.9;237.2;405.7;61.2;41.3;1
21.9;5.0;204.5;42.7;0.1;1
23.3;42.4;326.1;23.9;41.6;1
24.0;403.8;504.3;36.9;13.1;1
30.3;385.7;530.0;59.2;44.2;1
28.7;457.6;96.2;35.1;34.6;1
31.3;427.3;203.7;21.5;33.3;1
36.8;341.6;201.1;11.6;18.3;1
38.5;26.2;25.2;88.0;3.0;1
35.1;391.4;358.9;44.0;41.5;1
43.4;422.8;512.9;62.5;8.5;1
10.6;399.5;228.9;49.0;18.6;1
16.9;254.2;444.0;87.3;30.0;1
10.3;116.5;376.6;54.7;24.1;1
32.7;422.7;225.4;48.1;9.9;1
41.4;363.6;84.6;92.5;7.0;1
18.5;490.4;425.6;72.0;6.2;1
42.4;77.8;512.7;11.2;43.2;1
12.1;112.8;411.5;17.8;1.6;1
42.7;105.9;10.7;78.7;48.9;1
22.3;396.3;129.7;83.6;9.9;1
13.5;93.5;41.7;54.5;5.5;1
27.0;33.3;342.2;55.4;28.8;1
19.0;499.3;453.9;63.2;4.0;1
20.0;12.4;66.3;43.9;30.1;1
20.8;417.6;503.0;68.0;42.5;1
38.1;182.7;333.3;10.8;2.4;1
28.9;420.8;414.0;96.1;40.0;1
20.9;277.3;582.8;75.0;19.7;1
31.4;450.8;50.2;63.1;8.0;1
35.1;463.1;540.7;31.6;8.8;1
19.5;4.5;75.7;16.1;45.9;1
24.5;37.7;235.8;40.9;5.5;1
14.3;125.2;510.9;66.2;43.3;1
16.3;334.7;543.8;63.4;27.2;1
33.8;444.1;303.8;38.3;2.0;1
16.4;230.0;356.5;61.3;23.2;1
28.4;303.5;424.9;81.4;40.9;1
34.8;94.2;499.7;2.6;36.3;1
13.7;402.5;72.9;45.1;24.4;1
29.9;483.7;486.0;75.9;43.0;1
19.0;134.3;288.8;54.6;6.0;1
43.7;247.4;270.4;65.1;45.5;1
26.9;43.1;254.3;51.7;42.3;1
38.2;279.6;305.5;99.2;35.4;1
29.3;251.4;567.0;5.5;40.9;1
11.5;72.2;328.9;49.1;27.2;1
32.2;221.0;571.9;9.1;33.8;1
43.3;167.1;108.2;16.0;28.0;1
31.1;260.9;434.5;38.3;17.8;1
38.7;292.8;487.3;15.6;28.4;1
40.9;4.2;407.5;96.4;12.9;1
18.0;380.5;364.2;94.7;22.0;1
17.4;356.5;338.9;33.6;14.0;1
31.4;183.1;516.6;64.0;6.1;1
24.4;26.5;493.0;53.4;16.1;1
39.4;377.5;73.4;81.6;42.6;1
41.5;477.6;509.2;62.7;19.1;1
22.4;120.1;248.4;0.0;37.4;1
18.3;161.8;152.2;76.3;8.8;1
37.3;91.9;521.9;74.7;21.2;1
19.6;288.5;259.2;51.0;5.7;1
38.8;77.4;485.0;90.3;6.9;1
24.8;178.1;158.0;90.8;30.9;1
33.4;348.5;2.4;52.4;30.4;1
13.3;280.1;297.3;60.8;10.7;1
31.8;193.2;60.1;99.7;23.7;1
25.8;210.1;452.6;29.9;43.2;1
30.5;281.1;165.6;32.5;8.7;1
15.9;2.9;266.2;18.3;1.0;1
35.8;39.3;52.2;89.6;32.6;1
40.2;440.6;172.0;74.4;2.7;1
17.6;38.9;468.9;10.6;49.0;1
13.4;353.4;91.0;98.2;30.5;1
10.8;460.0;388.3;73.1;23.5;1
32.5;135.3;550.5;85.1;21.5;1
31.2;185.2;407.9;4.8;28.7;1
29.1;284.5;486.6;50.5;4.5;1
18.1;440.9;65.4;69.9;46.5;1
23.7;471.0;150.4;54.3;31.3;1
30.8;369.8;536.7;66.7;9.2;1
27.4;43.3;429.1;81.8;28.1;1
44.6;334.6;383.7;37.4;6.7;1
14.8;205.2;398.3;84.9;0.9;1
34.3;235.4;248.5;16.3;31.5;1
24.2;24.6;26.7;27.1;32.4;1
25.0;95.5;470.7;4.3;29.2;1
35.1;395.3;407.2;36.4;9.2;1
34.2;227.0;283.7;38.0;30.2;1
44.7;150.8;539.9;80.5;2.8;1
14.5;192.0;201.7;65.3;30.5;1
13.6;427.2;176.6;43.7;27.7;1
35.4;374.5;523.7;65.2;32.8;1
30.2;136.2;478.2;5.3;44.8;1
19.6;58.8;309.0;18.0;42.5;1
12.8;126.0;78.4;62.7;49.0;1
13.0;460.4;129.0;64.1;48.8;1
41.3;290.8;393.7;77.4;38.6;1
16.7;266.7;231.0;40.3;47.8;1
21.3;298.2;501.9;72.3;43.4;1
17.9;183.0;570.0;68.4;36.4;1
22.4;403.6;483.4;96.3;3.8;1
12.4;261.6;226.5;21.5;2.5;1
28.2;58.4;473.2;55.2;41.9;1
12.4;64.5;210.9;60.2;24.5;1
38.0;268.4;100.3;99.9;40.7;1
18.2;468.3;20.0;20.1;15.6;1
28.9;154.2;231.4;52.3;19.9;1
40.8;434.8;542.1;34.6;35.0;1
32.8;382.0;143.4;52.6;45.8;1
28.7;123.9;123.9;23.2;4.4;1
21.4;18.2;581.9;4.8;43.1;1
21.7;50.9;15.0;57.3;39.7;1
33.4;364.2;471.5;33.6;15.8;1
44.8;99.8;192.8;18.2;17.8;1
33.2;185.6;22.5;32.4;2.3;1
29.5;250.8;550.7;4.9;0.8;1
35.6;362.7;83.8;95.0;23.9;1
26.3;56.6;331.1;58.1;4.8;1
12.1;203.2;164.4;81.5;9.7;1
29.7;242.5;39.1;42.3;42.3;1
43.5;270.4;30.0;90.3;28.6;1
16.1;409.2;69.3;48.3;31.7;1
34.2;85.8;42.8;57.4;9.4;1
17.0;403.9;456.3;49.2;41.4;1
28.8;346.4;291.3;73.3;43.4;1
13.4;277.9;205.7;56.7;26.2;1
25.8;349.8;251.0;27.2;45.6;1
36.5;206.0;557.4;14.6;42.2;1
22.2;69.2;546.5;60.6;36.6;1
33.3;332.9;429.4;48.9;36.7;1
37.8;262.3;530.8;9.6;5.3;1
42.5;319.7;191.8;39.6;13.5;1
18.2;169.0;228.7;51.5;3.3;1
24.0;453.4;368.2;82.7;0.4;1
15.3;293.7;374.2;7.6;7.9;1
44.7;42.7;289.0;34.8;44.0;1
42.4;224.9;240.4;82.3;12.0;1
28.9;378.2;591.7;64.8;48.5;1
39.5;397.1;492.7;29.0;29.9;1
28.2;247.3;261.0;84.5;11.9;1
31.8;447.4;436.4;49.3;24.9;1
13.1;133.8;161.7;49.8;11.0;1
36.4;205.3;60.1;97.7;49.2;1
14.5;449.3;211.5;94.7;42.4;1
38.9;448.1;241.8;35.9;1.3;1
37.4;342.9;9.9;14.1;47.4;1
34.8;429.5;488.9;32.6;36.1;1
11.3;44.4;215.5;3.0;4.1;1
20.6;432.5;348.3;2.1;33.5;1
19.2;160.3;44.4;39.6;32.3;1
22.6;89.2;105.0;94.1;10.9;1
13.1;119.7;533.8;87.1;37.9;1
42.8;209.0;365.2;51.1;4.4;1
29.4;125.6;570.2;56.5;24.5;1
20.7;160.3;599.3;0.6;0.5;1
23.9;67.5;223.1;21.6;48.4;1
25.7;148.1;179.3;2.5;37.6;1
31.0;286.1;515.0;75.5;7.9;1
28.0;220.9;599.2;14.6;17.1;1
42.2;173.4;377.8;86.9;8.0;1
27.4;373.2;477.1;64.3;38.3;1
44.7;446.8;469.0;22.9;2.9;1
39.8;378.4;213.2;15.8;42.0;1
17.3;166.0;344.6;62.8;47.1;1
42.6;372.2;499.8;90.1;33.8;1
14.1;76.0;412.9;71.8;10.6;1
38.6;65.2;12.7;34.9;18.0;1
23.3;172.8;202.0;58.7;23.9;1
40.7;403.9;86.7;31.1;30.2;1
40.4;123.2;139.8;99.9;33.4;1
38.2;31.6;543.3;74.9;27.7;1
37.7;65.9;22.1;61.4;17.6;1
20.7;429.4;131.9;42.3;44.5;1
12.8;316.9;185.7;61.8;4.1;1
24.1;126.6;370.1;34.2;23.3;1
16.1;277.6;320.5;2.9;38.8;1
34.3;263.8;131.0;39.5;3.0;1
22.1;327.7;98.5;93.0;35.3;1
44.1;116.6;142.1;62.6;41.0;1
32.4;432.2;301.5;8.4;33.0;1
38.8;154.7;162.7;88.5;0.6;1
14.6;347.1;568.6;26.9;9.0;1
40.2;8.1;278.3;24.4;17.1;1
42.3;186.3;35.3;29.7;11.7;1
27.0;175.9;437.6;57.7;48.1;1
31.2;271.7;197.3;54.5;32.6;1
36.8;36.4;392.1;49.1;14.8;1
16.1;395.1;167.8;71.8;46.5;1
27.6;108.9;342.4;31.7;37.0;1
24.0;338.5;463.3;78.2;14.2;1
15.1;401.6;556.8;17.5;18.9;1
22.9;280.9;156.7;78.3;10.0;1
12.4;370.4;200.9;66.4;48.6;1
10.9;330.9;278.6;68.3;25.9;1
14.7;177.8;556.3;48.2;44.8;1
43.7;404.4;540.8;66.7;17.3;1
29.2;147.4;53.9;8.0;43.0;1
43.8;285.6;79.2;85.2;2.7;1
25.1;372.7;297.3;5.6;49.1;1
20.9;189.5;64.0;14.9;45.6;1
27.7;151.4;207.3;57.7;18.2;1
25.4;229.7;89.0;73.9;38.7;1
13.7;409.0;381.6;7.6;37.6;1
32.4;465.0;569.7;92.1;45.1;1
17.6;272.5;598.0;97.4;15.4;1
31.7;330.7;225.1;60.6;23.3;1
32.8;451.6;359.4;48.1;43.2;1
15.3;49.3;513.8;74.1;38.9;1
12.1;116.0;70.5;32.8;19.7;1
37.3;354.5;413.7;49.3;42.3;1
26.1;411.9;245.3;91.6;2.3;1
12.0;428.5;123.7;95.6;39.1;1
44.8;207.6;241.7;92.7;10.3;1
12.0;44.7;45.6;26.2;14.3;1
34.3;218.9;417.2;23.2;24.7;1
44.4;115.4;151.6;29.8;22.5;1
18.4;145.6;186.8;44.1;26.0;1
15.0;386.1;72.6;31.4;27.2;1
14.2;37.8;518.8;37.4;16.6;1
20.6;413.8;296.1;62.1;8.8;1
13.5;213.8;343.3;76.3;38.4;1
34.2;298.0;341.7;73.6;20.0;1
12.2;44.8;246.3;81.4;25.3;1
27.8;168.7;115.5;3.2;32.2;1
44.9;44.9;447.1;4.8;45.5;1
38.5;480.8;76.2;78.9;35.4;1
31.5;403.6;62.3;53.3;2.3;1
20.7;229.8;426.1;57.8;41.9;1
31.8;111.8;125.3;5.3;49.5;1
28.4;466.7;184.1;25.5;23.6;1
24.9;172.3;285.1;63.8;48.5;1
14.6;80.5;269.6;85.9;27.4;1
41.0;281.6;425.1;91.7;23.0;1
25.7;471.9;374.1;50.0;16.6;1
16.8;1.9;386.6;54.5;32.9;1
22.9;119.1;428.4;83.3;11.5;1
24.5;469.2;175.6;53.8;5.2;1
39.0;85.5;193.4;51.7;1.4;1
35.7;56.6;262.8;90.5;14.6;1
36.9;285.1;184.5;79.0;19.8;1
10.4;430.9;591.0;90.9;27.6;1
24.6;238.6;488.4;21.8;14.6;1
26.8;497.3;98.8;52.4;49.2;1
10.7;339.6;3.4;84.2;14.6;1
19.1;37.0;25.7;11.1;22.0;1
36.6;496.4;146.4;79.5;5.2;1
14.8;203.9;68.6;18.3;13.0;1
28.7;143.7;320.0;80.8;2.4;1
17.5;278.9;514.8;61.2;28.0;1
10.4;152.2;442.1;19.3;37.6;1
18.4;43.2;129.4;47.3;9.8;1
44.2;0.7;239.6;68.2;18.4;1
38.1;224.8;304.7;63.4;0.8;1
43.6;418.4;486.1;42.7;42.0;1
27.1;286.2;503.5;89.9;39.0;1
13.8;499.6;545.8;51.9;3.2;1
29.2;143.4;305.5;50.6;18.2;1
25.9;140.2;416.6;6.2;47.8;1
39.6;79.9;67.1;92.2;19.6;1
13.4;82.0;339.2;17.7;26.3;1
27.1;142.6;149.2;52.8;17.8;1
15.3;396.4;259.0;80.4;29.8;1
21.4;452.9;380.4;21.5;48.9;1
35.8;487.5;154.2;52.7;49.9;1
26.7;116.1;31.3;24.1;38.7;1
23.2;440.6;6.1;76.0;20.2;1
23.8;164.1;13.3;56.4;24.7;1
26.1;56.4;5.0;85.6;17.8;1
37.5;435.0;66.2;89.5;49.3;1
41.2;318.1;143.7;64.9;35.4;1
43.4;82.4;132.7;72.5;22.4;1
37.5;214.9;592.1;54.9;0.6;1
21.0;143.6;183.6;38.4;26.0;1
34.1;368.4;76.5;64.8;49.2;1
25.3;226.7;327.3;90.8;26.2;1
18.9;494.6;514.8;41.7;9.1;1
39.4;27.4;406.8;31.4;1.1;1
11.3;177.5;177.6;38.8;17.7;1
41.6;241.0;337.0;43.5;45.9;1
26.2;251.6;428.9;7.4;49.8;1
32.3;158.0;436.9;49.8;47.3;1
33.1;364.6;399.9;49.4;36.5;1
41.3;437.4;522.5;58.8;27.9;1
32.3;469.4;522.1;36.3;29.5;1
31.5;402.5;347.4;61.3;26.9;1
12.3;425.3;257.9;87.8;35.4;1
28.1;275.3;384.9;95.5;20.9;1
15.3;412.9;490.9;58.4;33.5;1
35.8;151.8;3.4;4.3;6.1;1
27.9;199.2;595.2;96.9;13.3;1
33.8;158.5;109.7;70.6;41.8;1
11.5;233.7;282.1;33.6;45.2;1
13.0;142.8;523.2;14.7;27.0;1
35.1;480.8;135.0;14.3;1.6;1
12.5;156.4;286.1;16.8;46.3;1
12.5;49.0;79.5;4.6;35.1;1
10.4;263.4;237.0;90.2;20.7;1
43.5;28.5;106.3;54.1;29.9;1
35.8;55.3;218.2;70.0;21.5;1
22.4;109.7;224.1;82.8;23.3;1
20.4;232.2;595.9;79.2;44.3;1
22.2;216.6;596.9;88.3;8.1;1
37.1;399.8;68.9;96.7;5.2;1
33.1;369.7;435.6;43.9;0.1;1
16.5;213.2;31.0;95.0;15.7;1
16.1;166.9;18.1;72.3;7.4;1
13.4;158.2;63.2;7.1;11.0;1
33.1;387.0;579.3;68.2;0.6;1
36.8;26.0;564.5;68.7;11.4;1
19.3;6.4;116.4;90.6;16.6;1
10.7;397.8;97.0;37.3;1.6;1
12.9;238.6;144.3;58.5;30.4;1
43.9;65.4;309.3;1.2;28.4;1
20.3;117.8;341.8;33.2;4.9;1
36.9;466.3;133.0;6.2;29.8;1
31.9;429.8;454.0;52.2;49.9;1
23.4;354.9;185.7;81.7;47.2;1
17.2;241.1;553.3;20.6;0.1;1
14.2;260.2;394.0;52.7;39.8;1
31.5;487.6;261.8;20.4;17.7;1
37.1;482.9;473.9;12.1;3.2;1
32.5;107.6;490.7;51.1;14.8;1
28.6;405.6;174.3;7.9;16.1;1
11.5;98.6;203.8;58.7;26.2;1
43.9;106.8;561.6;3.1;33.1;1
38.0;338.0;98.8;10.7;37.5;1
20.2;202.5;25.3;55.0;12.3;1
44.3;465.8;272.4;59.1;16.1;1
31.1;44.5;480.7;2.9;15.4;1
30.4;255.8;463.0;57.3;18.1;1
36.2;459.3;551.7;83.9;50.0;1
38.4;452.1;319.9;72.2;38.9;1
33.0;78.3;60.0;13.1;48.7;1
14.5;183.3;353.2;59.2;34.7;1
21.8;309.6;467.0;67.2;20.3;1
42.5;79.7;56.0;3.7;19.5;1
17.9;484.0;103.6;85.5;24.4;1
23.0;457.4;7.4;90.6;20.8;1
25.1;83.5;356.2;85.0;41.4;1
25.4;60.6;532.0;82.5;23.3;1
31.5;42.7;402.4;74.5;14.8;1
43.0;454.7;589.2;63.3;38.7;1
18.4;96.8;37.8;67.9;42.7;1
14.3;208.1;541.8;80.6;21.0;1
16.9;224.4;488.4;66.2;33.4;1
41.0;299.5;188.5;32.8;2.9;1
32.6;35.9;584.1;37.6;26.5;1
20.0;113.4;172.8;89.7;2.2;1
38.6;465.7;533.6;1.7;1.5;1
40.1;454.2;528.4;69.9;30.6;1
39.6;390.6;454.6;95.5;15.2;1
42.2;9.7;338.1;70.6;37.1;1
18.8;163.5;72.0;99.4;44.8;1
36.4;314.0;319.2;68.8;7.0;1
26.1;137.6;214.1;3.4;36.2;1
39.5;454.8;475.3;82.7;25.7;1
35.5;316.9;454.9;28.5;5.6;1
37.2;36.0;546.4;44.6;32.6;1
33.0;454.5;8.9;31.2;30.5;1
16.2;478.9;485.5;26.9;25.8;1
29.1;38.9;563.1;43.1;46.3;1
44.5;266.2;473.6;37.9;26.1;1
42.8;151.7;78.1;63.3;49.5;1
11.5;196.4;48.8;81.3;25.5;1
15.8;89.8;12.5;29.7;5.8;0
14.6;289.0;377.2;21.4;23.5;1
35.4;479.0;377.8;66.7;9.1;1
38.6;251.5;592.1;67.0;29.9;1
17.5;41.5;238.8;90.1;34.7;1
27.7;310.0;199.1;1.6;23.4;1
39.4;170.1;374.7;85.3;4.9;1
35.6;428.0;495.4;52.1;23.4;1
29.0;217.3;562.1;62.1;4.1;1
30.7;96.4;481.9;9.1;34.1;1
27.8;95.6;256.0;43.3;39.5;1
20.4;384.4;380.9;22.7;48.1;1
29.8;132.8;513.8;25.4;7.4;1
34.1;383.6;294.4;50.4;26.6;1
40.6;102.9;130.0;81.2;28.4;1
32.3;160.8;101.8;74.4;46.1;1
36.6;232.7;0.1;59.1;31.4;1
15.6;471.6;430.9;53.9;7.3;1
26.2;465.9;66.7;42.7;21.8;1
10.3;103.4;146.3;97.3;32.7;1
18.6;179.1;178.7;56.0;35.0;1
35.4;74.7;336.2;25.4;43.2;1
44.7;255.0;238.8;23.0;9.0;1
13.5;230.3;404.8;61.1;47.6;1
24.1;450.4;33.4;52.3;3.0;1
38.0;465.0;74.4;0.8;49.2;1
17.1;191.8;299.5;83.0;42.9;1
29.4;245.9;202.2;70.4;33.0;1
35.7;448.1;177.5;66.2;36.7;1
31.6;403.4;40.2;6.9;3.6;1
16.6;1.8;537.4;36.2;2.1;1
22.4;160.0;415.1;93.5;5.1;1
37.4;210.9;73.0;86.3;4.4;1
29.4;114.9;39.0;28.6;27.4;1
10.2;99.8;584.9;15.7;10.8;1
36.6;18.9;408.7;44.9;43.0;1
11.2;321.7;250.5;35.6;22.3;1
