Temperature;PM2.5;PM10;SO2;CO;status
38.4;239.7;248.6;48.2;47.7;1
12.4;284.5;552.9;40.0;8.0;1
13.3;300.9;584.5;97.5;45.1;1
22.0;483.9;37.3;82.5;24.1;1
14.1;111.5;553.7;76.2;11.8;1
26.6;107.3;49.7;18.1;48.1;1
24.0;28.6;202.4;33.1;11.9;1
35.3;329.1;457.5;38.0;36.7;1
43.4;274.5;466.2;49.3;39.2;1
36.4;55.6;435.5;3.0;21.5;1
16.3;182.3;23.5;59.3;34.5;1
42.7;89.3;79.8;35.8;28.6;1
23.7;165.7;561.7;56.2;9.6;1
26.6;475.6;48.9;0.9;38.0;1
24.8;341.7;47.1;32.1;46.4;1
19.8;3.8;501.4;76.9;24.4;1
41.3;126.3;384.8;50.1;49.7;1
21.6;5.2;211.0;78.9;21.4;1
30.3;357.4;99.4;69.9;24.0;1
18.4;234.7;530.5;85.5;33.7;1
37.9;497.0;593.1;0.7;9.3;1
37.1;366.8;30.0;26.1;45.1;1
20.4;259.0;332.5;54.9;40.1;1
33.9;402.4;156.8;94.1;43.6;1
34.6;352.4;499.4;68.0;30.5;1
29.7;121.9;207.6;45.7;44.2;1
31.0;265.1;428.8;13.0;34.0;1
30.1;278.0;323.7;49.3;25.6;1
12.9;225.6;324.9;44.1;46.6;1
33.5;89.6;514.8;77.8;22.0;1
26.4;111.7;282.2;41.3;25.0;1
25.3;140.5;507.4;31.9;8.5;1
40.1;5.1;218.1;9.0;47.4;1
10.8;458.5;104.9;4.7;11.1;1
18.8;343.0;273.3;43.9;10.1;1
14.2;344.8;299.0;34.7;5.1;1
11.2;286.2;287.0;55.5;22.7;1
19.6;344.7;485.0;71.2;13.7;1
44.6;490.9;338.8;4.0;37.0;1
19.5;192.6;533.1;49.6;15.4;1
33.2;356.3;308.5;86.2;36.0;1
14.1;179.8;134.8;45.5;9.8;1
31.1;427.1;77.7;52.1;11.5;1
44.5;429.0;521.0;48.7;40.3;1
20.2;451.1;33.7;39.0;18.6;1
39.7;2.7;70.6;11.0;5.6;0
44.9;149.1;38.2;12.6;48.1;1
30.6;67.0;254.2;17.9;8.9;1
20.8;227.0;319.6;79.3;7.5;1
33.6;247.7;11.9;27.5;17.9;1
39.6;128.0;309.4;94.8;4.8;1
16.0;361.7;236.3;81.0;7.8;1
25.8;134.9;464.2;68.5;42.3;1
21.2;426.9;498.0;72.0;8.6;1
19.9;88.8;411.0;4.8;5.6;1
40.1;183.6;284.1;56.8;44.0;1
24.8;311.1;129.7;94.1;22.2;1
21.9;302.7;508.3;3.9;7.9;1
31.1;39.0;205.0;29.1;29.1;1
17.7;423.1;213.8;5.2;2.1;1
18.0;299.0;549.6;57.0;21.4;1
28.2;434.9;585.4;11.6;29.5;1
24.3;433.8;538.9;47.9;47.9;1
20.3;273.0;598.9;72.0;16.3;1
11.9;455.4;521.3;16.4;38.3;1
28.2;424.2;422.6;75.5;6.6;1
38.6;479.1;176.3;6.0;21.7;1
39.8;425.2;571.8;15.0;11.2;1
18.2;410.6;526.0;28.0;24.6;1
31.0;234.7;144.4;79.6;20.9;1
40.0;106.0;293.5;85.0;49.0;1
24.3;455.4;42.0;22.0;45.9;1
42.6;361.3;572.0;9.6;29.1;1
41.6;140.9;343.7;84.8;8.8;1
17.3;170.5;147.1;64.9;27.8;1
19.1;343.0;175.4;15.8;39.6;1
16.3;238.9;588.4;55.8;1.9;1
16.9;40.7;369.4;87.2;21.7;1
41.8;70.7;252.4;7.0;2.1;1
42.6;372.8;299.9;8.4;12.2;1
11.8;164.3;59.1;27.4;4.6;1
30.8;253.8;45.0;65.2;48.0;1
29.7;383.3;355.6;17.8;8.4;1
23.7;375.6;307.2;81.6;7.5;1
32.1;83.5;215.5;75.0;48.6;1
43.2;49.2;339.7;56.1;25.8;1
16.0;295.6;43.6;11.6;37.9;1
14.2;370.8;566.4;98.8;16.4;1
11.2;74.5;176.2;49.0;26.6;1
22.7;186.0;43.1;45.2;0.3;1
21.8;435.1;101.7;99.6;20.4;1
25.1;472.1;57.3;86.4;27.8;1
27.6;227.0;107.2;45.6;25.7;1
36.5;39.8;250.1;41.9;20.3;1
23.7;128.8;442.8;9.6;39.4;1
21.6;116.5;163.4;92.7;25.1;1
38.9;119.5;261.6;84.4;31.8;1
39.7;246.9;557.3;31.0;9.2;1
18.1;291.6;177.5;75.3;43.1;1
21.0;61.3;476.8;76.3;18.1;1
38.9;444.7;94.7;22.8;24.1;1
12.8;310.0;107.0;61.4;17.6;1
21.4;298.6;273.7;25.5;44.6;1
25.7;493.6;140.5;79.0;45.0;1
16.5;314.1;541.8;15.4;11.2;1
16.3;464.5;30.5;66.9;37.6;1
24.9;143.1;358.4;32.6;5.1;1
36.4;120.1;362.5;3.6;1.5;1
39.4;258.3;39.6;12.4;41.8;1
44.3;254.3;439.5;65.5;6.6;1
12.6;113.2;281.3;24.0;7.7;1
17.6;349.8;433.8;63.1;30.3;1
36.5;14.8;496.2;41.5;40.8;1
28.9;345.3;193.7;69.3;9.5;1
21.5;228.6;290.7;49.3;5.7;1
17.2;344.5;156.5;30.9;3.9;1
19.8;238.5;120.9;14.6;1.2;1
25.0;488.7;0.4;34.1;5.8;1
16.2;167.3;578.2;63.5;47.1;1
43.7;491.3;264.6;74.0;4.8;1
13.8;32.5;7.8;16.0;29.9;1
44.5;341.9;5.4;66.4;46.0;1
39.5;227.1;173.0;17.9;31.4;1
24.8;411.1;8.4;22.2;1.6;1
35.9;394.8;224.7;53.1;29.8;1
33.5;400.1;37.8;28.9;45.2;1
17.5;47.4;23.6;66.2;16.1;1
21.9;411.2;401.6;95.6;15.7;1
28.0;107.0;544.1;14.9;12.4;1
32.3;12.8;245.6;57.1;25.3;1
29.0;108.9;502.1;92.3;11.9;1
26.6;239.6;17.6;17.7;36.2;1
25.5;371.1;466.6;36.7;32.2;1
27.4;109.3;37.7;12.4;20.0;1
25.2;56.5;503.1;64.2;36.1;1
28.9;323.0;529.4;66.9;4.9;1
41.1;491.9;471.6;66.4;37.5;1
32.1;300.4;492.4;54.2;30.1;1
35.3;345.5;336.9;74.6;31.5;1
30.9;280.6;158.9;3.6;3.2;1
32.5;391.2;385.9;95.8;30.9;1
30.2;487.9;263.7;22.2;24.7;1
10.9;272.1;3.2;12.2;24.3;1
45.0;208.4;286.1;94.1;16.1;1
11.2;430.2;390.7;83.0;0.4;1
23.8;484.9;8.3;76.5;21.1;1
13.7;64.6;372.8;10.5;20.0;1
13.4;289.1;391.5;80.8;21.1;1
37.8;396.2;94.9;60.9;30.6;1
24.9;266.7;258.6;73.2;15.0;1
38.0;204.6;578.6;97.8;13.5;1
19.5;327.6;530.5;19.4;24.9;1
19.0;135.1;246.5;50.4;29.6;1
18.8;174.6;209.9;75.3;28.4;1
31.6;496.1;74.4;43.4;44.1;1
38.5;318.2;21.1;5.5;38.5;1
25.8;436.5;178.5;11.1;2.6;1
23.3;403.9;564.2;60.2;28.2;1
44.1;326.1;575.2;28.5;20.9;1
14.1;420.4;487.5;13.8;18.1;1
27.0;143.6;210.5;34.0;47.9;1
24.3;318.6;86.2;20.1;22.8;1
13.4;295.3;357.3;2.4;36.0;1
19.4;311.2;387.9;15.2;48.4;1
11.0;84.3;254.7;88.3;7.6;1
40.7;138.6;415.0;1.2;2.7;1
31.3;143.3;448.0;77.4;15.7;1
38.5;301.0;469.8;75.3;2.2;1
28.3;486.3;301.4;56.4;5.8;1
31.0;477.0;475.0;20.8;49.6;1
34.5;113.6;15.3;87.8;48.0;1
41.8;152.4;408.2;47.5;34.6;1
13.2;18.0;141.4;17.3;37.6;1
21.6;199.4;162.3;42.9;7.0;1
34.8;417.3;54.8;19.5;29.8;1
43.5;457.9;115.4;37.6;7.7;1
44.3;118.2;595.2;49.7;18.9;1
32.3;132.9;249.2;36.0;17.3;1
16.8;110.4;556.7;65.7;30.7;1
14.2;175.1;97.7;93.6;4.0;1
43.1;402.4;122.4;34.8;5.2;1
25.2;323.4;334.7;35.6;30.5;1
16.8;393.0;209.7;73.8;31.8;1
42.7;291.5;386.3;53.1;17.0;1
13.7;128.9;253.2;42.9;7.3;1
35.5;114.0;487.0;81.4;44.3;1
31.9;4.5;258.9;89.1;2.6;1
13.1;390.5;343.4;59.1;35.9;1
21.9;423.6;192.6;18.5;7.0;1
15.2;384.1;422.4;46.6;31.9;1
31.2;37.2;392.8;50.4;33.2;1
26.7;381.1;238.2;43.2;40.2;1
10.1;22.9;165.6;26.2;19.8;1
44.1;52.8;368.5;47.2;1.1;1
22.2;220.2;565.9;44.7;40.6;1
19.0;238.1;79.6;20.9;22.2;1
17.8;408.1;479.5;90.3;42.4;1
15.6;339.8;325.8;88.5;38.8;1
45.0;76.7;315.3;76.0;24.9;1
20.3;113.1;577.0;40.1;50.0;1
24.2;142.8;363.5;37.0;23.1;1
40.5;61.8;498.3;71.6;34.8;1
32.5;143.8;308.7;60.8;33.5;1
22.9;364.3;149.9;60.1;25.9;1
41.4;120.7;416.7;12.4;29.3;1
36.2;417.7;553.9;61.8;39.9;1
18.0;234.8;504.7;90.2;28.6;1
32.5;161.5;119.0;8.6;22.5;1
42.3;206.2;190.1;33.9;33.1;1
27.4;354.7;310.1;50.9;1.8;1
35.7;258.4;343.0;68.6;5.5;1
44.0;3.6;116.3;9.0;6.3;0
34.2;461.2;138.0;87.3;21.3;1
13.6;33.0;455.3;4.1;43.6;1
18.6;469.3;438.2;85.8;32.2;1
30.8;14.1;503.5;2.8;48.6;1
19.6;385.5;559.8;15.4;2.0;1
43.5;267.3;185.0;80.0;36.1;1
24.2;252.9;515.8;86.0;15.7;1
26.0;36.4;399.6;98.2;1.2;1
34.6;119.4;574.7;11.6;41.3;1
28.3;388.8;163.2;52.6;8.1;1
23.4;445.6;161.8;7.7;10.7;1
12.7;264.6;422.6;15.6;17.0;1
30.9;176.7;557.0;17.4;39.4;1
40.4;30.0;494.7;6.3;31.2;1
34.0;341.1;436.2;89.3;13.2;1
23.4;139.2;232.4;12.6;8.4;1
14.5;27.5;430.7;62.9;5.5;1
38.6;332.9;480.7;62.6;7.5;1
43.0;242.9;452.0;19.9;43.4;1
23.6;6.0;406.1;99.8;46.1;1
35.5;55.5;28.3;34.7;48.4;1
24.4;349.6;395.8;90.5;41.7;1
27.6;31.8;287.0;94.8;44.4;1
39.3;433.0;576.9;94.9;40.8;1
12.9;155.7;364.3;75.3;47.9;1
28.6;44.3;364.9;25.4;42.3;1
17.5;379.9;596.4;12.1;23.1;1
21.9;262.2;56.2;57.0;16.2;1
32.6;153.3;165.8;36.0;29.2;1
11.0;203.0;393.6;83.1;30.4;1
30.8;10.7;189.1;74.5;28.7;1
19.9;331.3;207.7;27.6;35.3;1
33.4;182.9;535.6;1.7;34.9;1
15.0;357.0;347.6;23.7;4.4;1
35.8;314.1;61.7;56.7;14.3;1
32.6;325.6;186.5;7.9;44.5;1
44.0;396.4;45.6;65.8;29.5;1
41.9;315.6;333.7;67.2;16.4;1
19.9;209.4;104.0;16.9;42.5;1
11.0;195.0;514.3;59.6;12.5;1
32.9;59.8;346.4;60.7;20.5;1
31.1;389.7;35.6;47.8;13.8;1
11.0;380.6;180.5;95.3;43.6;1
14.3;123.1;369.8;10.8;36.4;1
30.5;431.3;201.3;40.7;23.0;1
41.9;294.5;307.9;88.3;46.6;1
41.7;239.3;545.6;38.6;46.4;1
15.3;8.7;210.0;42.5;35.6;1
23.5;191.4;201.5;66.8;44.6;1
11.5;320.3;491.9;66.6;36.0;1
26.4;44.9;191.3;2.3;31.4;1
36.4;229.8;46.8;45.6;21.0;1
37.6;496.7;108.6;33.4;13.7;1
27.5;358.3;569.3;62.8;3.0;1
13.4;273.4;560.0;55.6;40.0;1
23.3;266.5;134.9;65.1;6.1;1
42.6;21.9;332.1;65.4;20.5;1
18.0;478.7;82.4;25.5;11.7;1
21.2;464.1;404.8;24.6;22.7;1
36.1;341.2;111.2;37.0;15.7;1
35.7;49.5;29.9;24.2;41.5;1
41.9;103.9;494.9;68.3;48.9;1
23.6;92.0;195.2;60.3;47.1;1
28.0;259.8;65.1;21.6;31.1;1
26.4;103.9;500.3;88.4;49.0;1
42.5;347.9;457.4;46.1;20.0;1
36.9;272.6;410.3;12.7;26.1;1
39.1;8.8;546.7;21.3;12.8;1
14.7;372.0;293.5;54.0;44.9;1
37.7;94.4;76.8;33.8;9.0;0
25.2;412.4;36.8;85.1;30.5;1
10.8;177.5;191.1;49.5;40.0;1
12.1;169.3;52.1;91.5;29.8;1
33.7;5.9;321.3;10.2;3.9;1
23.0;493.9;8.7;66.9;30.6;1
40.4;306.0;266.3;88.6;38.4;1
35.7;211.4;107.1;29.3;9.4;1
10.8;48.3;221.0;13.6;36.8;1
34.0;349.6;405.0;45.7;43.9;1
16.7;141.4;210.6;96.1;49.3;1
24.8;494.1;204.8;63.3;20.5;1
31.9;475.3;594.5;64.4;1.3;1
40.5;367.6;431.3;67.2;21.0;1
26.0;485.5;308.3;4.0;33.0;1
38.3;52.8;347.6;44.6;44.6;1
37.4;140.0;372.1;7.8;46.9;1
24.5;126.6;14.7;31.6;45.5;1
27.5;36.0;48.2;82.2;32.9;1
34.5;486.1;389.5;65.6;34.1;1
11.1;30.0;218.7;99.6;0.1;1
41.2;428.3;33.3;17.2;18.2;1
36.9;384.1;178.5;39.7;45.3;1
18.7;187.9;78.2;81.0;34.5;1
44.3;9.4;549.8;21.6;23.4;1
16.3;3.0;121.8;15.4;5.2;0
42.0;102.0;86.2;42.8;12.3;1
21.4;246.9;375.7;38.4;27.7;1
36.7;229.0;313.1;98.0;44.9;1
26.0;292.6;345.6;45.6;4.8;1
35.8;386.0;261.6;86.1;7.7;1
15.5;188.7;280.3;88.8;32.8;1
19.4;80.2;467.3;15.8;14.7;1
13.5;400.0;132.0;71.5;8.5;1
40.3;166.3;237.9;27.8;8.9;1
20.4;143.4;574.7;9.5;24.6;1
34.3;382.2;114.0;87.5;29.2;1
38.7;467.1;176.3;29.2;45.2;1
41.5;457.5;114.9;34.5;26.5;1
13.7;68.7;12.3;32.4;34.6;1
41.3;251.6;161.9;20.0;9.0;1
16.9;46.4;27.9;43.5;35.7;1
35.8;480.5;92.8;42.8;32.4;1
35.5;107.6;217.6;40.9;10.8;1
10.3;98.7;12.4;91.6;33.5;1
17.7;444.4;451.8;34.0;10.6;1
27.2;483.9;477.4;3.0;29.7;1
24.7;348.8;246.8;17.8;33.4;1
42.2;60.5;590.8;72.1;34.7;1
22.6;242.9;407.4;59.1;45.5;1
42.8;408.3;446.2;95.2;47.4;1
26.1;286.2;115.4;69.4;40.5;1
43.8;66.3;502.5;19.4;43.9;1
35.8;85.9;567.0;12.1;1.0;1
39.0;432.1;141.8;52.1;18.1;1
13.7;263.5;411.9;66.5;2.0;1
30.5;352.9;448.2;16.6;11.2;1
15.0;186.5;183.1;60.2;19.1;1
20.4;266.2;285.0;86.5;43.4;1
31.8;488.6;58.5;72.8;25.6;1
35.4;164.9;103.9;66.4;32.4;1
11.4;337.4;36.9;78.9;18.1;1
28.6;86.3;336.1;10.4;30.1;1
29.8;60.9;375.2;20.4;40.8;1
12.8;391.8;549.7;3.8;15.1;1
27.5;422.1;325.3;14.5;46.6;1
35.0;334.2;156.4;91.3;10.7;1
11.9;79.1;35.7;22.2;46.0;1
36.6;120.3;531.0;66.2;1.4;1
30.2;455.6;287.3;69.2;27.1;1
39.2;144.4;442.4;64.5;49.3;1
17.6;409.4;8.8;55.4;30.5;1
39.2;143.0;292.9;48.6;27.7;1
13.3;469.7;195.4;42.0;34.1;1
24.1;457.2;18.2;91.7;14.5;1
17.0;21.6;465.4;1.0;2.7;1
40.7;385.2;307.7;5.3;12.6;1
34.7;84.7;199.9;49.3;8.8;1
10.9;107.6;483.5;33.1;46.2;1
10.3;229.9;268.2;40.8;42.6;1
20.2;288.2;2.1;99.8;15.9;1
15.0;162.9;566.7;77.5;41.8;1
32.1;287.7;153.4;87.7;10.6;1
33.2;85.3;498.3;36.9;10.0;1
43.0;11.2;489.8;24.0;38.4;1
43.3;285.6;97.4;76.8;16.3;1
33.1;258.7;284.4;80.8;3.2;1
10.2;344.8;24.1;55.0;36.0;1
22.6;324.9;212.7;89.6;49.5;1
28.0;448.7;438.6;96.7;28.3;1
27.5;229.7;142.2;47.1;13.2;1
31.1;4.2;70.3;22.3;18.6;1
43.6;315.3;304.3;51.7;32.4;1
41.0;337.6;322.2;99.0;35.1;1
13.8;260.7;405.5;29.3;44.3;1
19.3;344.7;455.5;61.8;45.4;1
39.2;161.8;417.5;69.4;43.1;1
38.9;74.4;507.2;21.4;32.4;1
19.6;332.3;133.7;58.8;22.5;1
35.6;122.6;341.9;31.5;34.0;1
33.5;228.2;216.1;85.4;33.3;1
26.6;245.8;577.3;71.5;10.9;1
17.1;238.6;264.2;82.6;25.4;1
41.1;299.2;575.8;20.0;10.4;1
33.7;14.7;461.4;3.5;45.0;1
15.9;494.8;431.1;85.1;16.2;1
34.7;358.2;294.9;38.7;40.3;1
36.0;212.7;266.0;18.0;18.9;1
41.0;95.7;315.9;9.2;38.2;1
17.8;40.1;176.2;51.7;11.0;1
44.6;336.1;542.7;15.0;38.2;1
15.4;158.5;476.6;56.7;9.0;1
31.0;114.7;480.8;72.7;24.5;1
33.0;190.0;259.9;53.5;5.7;1
24.7;296.5;42.7;90.4;26.4;1
26.6;335.9;409.8;15.6;41.0;1
41.2;322.6;224.6;49.4;37.8;1
32.6;431.6;522.3;16.3;2.5;1
27.4;109.4;468.2;87.6;24.6;1
14.5;318.4;87.2;93.2;42.6;1
10.3;50.6;361.0;40.0;32.5;1
14.4;274.0;415.3;30.6;3.0;1
43.5;292.0;340.9;27.9;16.3;1
36.7;108.1;308.4;86.0;27.8;1
43.8;195.8;136.7;68.2;8.6;1
11.2;413.6;141.5;88.1;34.1;1
33.8;74.2;460.8;11.8;31.7;1
11.6;217.3;11.2;47.6;10.1;1
37.4;466.4;467.3;67.6;27.5;1
23.3;252.1;316.1;89.7;40.6;1
13.4;362.6;561.7;38.2;18.7;1
29.9;413.4;598.4;31.3;12.3;1
19.8;101.9;398.1;91.3;35.1;1
33.1;109.1;247.4;4.8;3.5;1
33.0;379.3;285.1;48.0;41.6;1
34.7;376.7;122.5;45.9;47.2;1
44.7;30.1;59.5;14.6;48.2;1
23.5;161.2;347.3;39.5;21.6;1
26.3;199.3;483.3;72.3;31.2;1
38.2;414.5;157.1;36.7;42.9;1
30.2;210.9;251.8;31.0;11.2;1
11.3;463.0;332.9;78.2;1.4;1
39.5;498.3;544.7;98.9;19.2;1
11.8;390.4;83.2;77.9;44.2;1
16.0;333.2;142.1;84.6;25.3;1
13.6;195.9;551.1;94.0;26.5;1
12.7;33.5;23.7;80.2;34.6;1
10.9;286.6;393.7;98.0;28.7;1
11.9;180.9;383.7;74.7;2.7;1
25.5;175.4;230.0;66.2;28.0;1
18.8;343.9;280.9;69.3;32.4;1
14.4;231.8;513.0;90.0;32.1;1
33.1;376.0;99.0;68.3;36.4;1
17.9;199.1;138.9;76.1;26.0;1
10.7;75.4;307.4;21.6;45.0;1
24.6;230.7;245.8;91.3;23.2;1
20.9;475.5;344.6;44.7;25.9;1
21.2;400.8;552.5;16.1;39.0;1
25.6;102.9;550.3;80.0;41.7;1
33.4;195.7;138.0;35.6;32.4;1
31.6;463.9;181.3;18.4;6.3;1
42.8;61.8;97.2;25.6;16.6;1
28.1;127.0;556.7;3.5;1.0;1
26.5;131.1;238.7;9.1;14.8;1
17.5;285.5;269.8;59.3;28.5;1
36.4;205.4;481.6;86.6;40.3;1
14.9;39.9;307.8;44.9;29.3;1
27.2;314.6;71.9;62.6;2.0;1
24.7;49.5;262.7;81.0;13.0;1
33.0;303.2;378.3;35.7;28.9;1
42.1;253.5;431.5;65.4;35.5;1
43.1;246.8;387.2;35.0;43.3;1
15.9;33.7;71.5;64.3;48.4;1
19.2;319.6;182.6;21.8;44.6;1
38.4;215.7;440.1;97.8;23.4;1
28.1;205.6;528.1;7.6;37.3;1
25.9;298.2;28.3;50.5;12.0;1
34.9;303.1;25.3;28.6;3.2;1
31.1;7.5;386.0;60.1;2.8;1
44.0;62.6;328.8;42.8;12.1;1
30.4;118.3;93.2;30.7;1.9;1
26.3;339.0;329.0;25.0;42.5;1
29.0;288.4;584.7;18.2;24.5;1
38.3;378.8;378.5;78.3;40.5;1
31.4;370.3;269.5;22.2;47.0;1
32.6;426.6;496.5;77.4;49.7;1
44.0;188.4;127.7;48.5;46.9;1
31.6;172.5;248.6;7.2;35.8;1
23.3;415.5;316.7;16.5;22.1;1
34.2;118.8;302.7;89.3;29.9;1
33.1;230.6;552.6;60.3;40.8;1
10.5;97.2;175.6;18.4;44.9;1
26.4;456.9;33.9;70.4;47.8;1
36.0;203.9;549.8;82.3;36.5;1
27.5;106.2;130.2;33.1;27.0;1
37.3;346.0;227.4;55.7;48.4;1
25.8;122.3;318.5;29.3;47.9;1
44.4;471.8;585.5;8.0;23.9;1
20.3;183.8;321.2;40.0;32.4;1
13.2;332.3;268.6;75.1;40.5;1
25.1;172.6;350.2;45.9;21.7;1
29.0;403.6;582.5;40.5;41.5;1
22.2;448.5;490.8;36.6;5.6;1
18.5;394.0;101.4;45.9;24.1;1
33.5;424.2;482.0;31.8;24.1;1
23.2;50.9;504.7;61.2;34.2;1
32.1;462.0;414.4;6.4;5.8;1
37.3;312.2;394.3;80.7;5.2;1
36.6;434.6;264.5;17.3;45.0;1
23.1;342.2;385.0;63.3;15.2;1
29.9;100.9;442.5;45.0;16.3;1
25.7;304.8;73.7;77.3;38.8;1
40.5;45.5;154.4;82.6;20.7;1
40.8;347.9;116.4;20.4;41.6;1
22.0;204.5;504.7;67.7;20.1;1
13.2;75.9;408.0;19.0;38.0;1
15.9;489.6;270.5;12.4;26.3;1
22.8;450.5;495.6;93.0;46.8;1
29.7;446.8;430.1;16.4;16.4;1
33.0;394.4;548.2;22.8;18.1;1
21.6;346.0;46.1;13.0;48.5;1
33.4;327.5;305.5;47.0;36.9;1
42.8;53.0;424.0;92.0;38.6;1
32.8;450.3;124.5;26.4;14.8;1
15.5;440.6;196.3;54.2;26.6;1
30.3;373.9;251.4;41.1;15.7;1
29.0;463.7;476.6;33.6;13.0;1
40.5;276.5;296.1;57.2;26.8;1
22.3;223.8;295.7;55.9;49.4;1
24.8;484.0;258.5;35.9;10.7;1
31.0;232.1;137.2;85.1;12.1;1
28.4;320.7;553.8;5.3;12.2;1
35.2;186.5;190.7;8.5;39.6;1
11.4;318.2;340.5;99.1;25.5;1
29.7;360.0;89.3;74.8;19.2;1
14.3;312.3;260.5;80.4;42.2;1
21.0;257.3;542.3;60.3;14.9;1
33.2;150.1;597.3;42.0;19.6;1
15.5;321.9;217.1;62.9;3.7;1
20.8;454.2;92.4;9.3;5.9;1
34.6;3.5;188.7;75.8;6.8;1
32.8;67.0;196.3;54.1;17.3;1
13.2;59.9;386.7;95.7;26.2;1
30.2;461.6;297.7;63.7;0.0;1
15.2;331.4;461.1;15.2;9.5;1
18.8;475.9;420.8;47.8;8.8;1
26.1;291.4;150.8;5.8;12.7;1
13.8;230.9;470.6;74.5;8.3;1
44.8;396.2;508.5;50.2;9.8;1
15.8;80.5;359.0;37.0;49.2;1
37.3;190.7;556.6;96.9;29.7;1
39.0;233.1;469.8;94.1;38.1;1
44.8;149.2;357.2;95.3;41.0;1
25.0;185.6;543.7;22.1;33.4;1
40.6;39.1;360.2;72.9;35.2;1
43.5;99.0;312.7;94.5;31.6;1
16.1;167.7;213.8;57.1;32.5;1
26.8;397.9;529.7;21.4;46.4;1
12.1;91.2;73.6;81.8;9.3;1
31.7;173.3;284.1;88.0;13.7;1
30.3;32.5;322.4;70.3;4.7;1
17.1;278.6;332.8;29.4;41.9;1
37.9;305.6;391.1;19.1;22.4;1
11.3;432.8;303.5;62.4;45.4;1
38.2;409.6;154.1;48.3;20.6;1
10.9;142.7;514.2;66.9;22.1;1
33.0;68.5;394.5;11.2;22.4;1
12.8;78.0;514.9;13.6;30.6;1
18.8;484.5;165.6;36.3;38.3;1
35.3;336.6;382.2;25.9;17.6;1
19.8;21.3;428.5;61.9;31.5;1
27.9;68.4;230.0;36.8;10.2;1
42.0;242.9;487.3;68.4;27.7;1
11.7;103.9;1.5;76.9;27.3;1
38.4;401.8;357.0;18.7;44.4;1
12.3;286.6;368.1;92.0;44.8;1
14.4;306.3;320.3;78.7;24.4;1
14.2;231.4;378.0;62.7;1.2;1
44.8;128.0;100.3;90.9;42.2;1
16.3;294.7;410.9;26.6;0.0;1
41.4;358.5;201.5;42.2;23.9;1
44.7;185.5;271.2;8.6;1.0;1
23.4;252.5;199.9;45.6;17.6;1
32.1;419.8;284.4;50.6;31.8;1
37.3;74.3;372.9;61.6;18.6;1
23.7;272.6;503.0;6.4;46.3;1
15.7;174.2;290.1;3.2;32.0;1
25.2;351.4;193.9;42.0;32.3;1
37.0;9.4;292.8;18.9;18.7;1
37.3;335.2;413.3;75.9;1.9;1
18.1;51.4;208.0;66.9;36.9;1
16.1;32.4;248.6;32.6;35.8;1
42.2;362.3;337.7;4.6;26.5;1
11.5;320.2;176.4;18.2;20.8;1
35.7;447.5;125.5;69.2;26.9;1
11.6;259.8;84.2;99.0;37.3;1
39.3;265.0;211.6;32.6;35.6;1
41.7;353.5;29.0;80.2;32.9;1
20.4;161.7;350.1;86.7;45.2;1
12.6;18.5;105.5;4.8;30.5;1
26.8;115.0;226.4;91.6;0.7;1
20.4;119.0;161.5;46.6;30.9;1
24.6;167.8;378.2;96.4;30.6;1
33.3;471.7;510.2;53.9;3.5;1
17.3;402.4;380.0;23.5;21.4;1
22.5;468.0;325.5;97.5;32.6;1
37.4;499.3;401.5;24.3;35.2;1
32.5;216.9;18.0;88.2;44.7;1
21.4;113.5;73.7;17.3;42.1;1
33.3;280.0;57.0;67.5;5.8;1
36.8;440.6;58.9;41.1;30.4;1
30.7;232.9;156.3;97.2;29.8;1
18.4;252.7;319.2;18.5;15.2;1
10.0;67.2;68.8;40.9;9.2;1
38.1;210.2;561.1;64.0;10.0;1
38.8;193.5;512.6;97.8;8.9;1
34.4;175.8;583.0;30.4;40.3;1
12.7;443.6;25.5;39.7;7.4;1
30.5;29.7;510.8;46.2;13.2;1
38.7;486.1;482.2;25.3;10.9;1
23.6;4.1;541.3;81.7;35.6;1
16.9;472.8;316.8;9.2;7.9;1
30.6;274.0;472.7;70.5;1.2;1
38.9;351.2;30.8;53.4;18.7;1
11.7;93.6;45.5;24.2;15.3;1
30.9;327.1;71.1;49.3;19.9;1
32.5;441.0;548.9;83.0;37.7;1
31.1;69.7;36.7;44.5;0.6;0
32.8;63.5;60.1;12.2;1.9;0
32.1;152.0;558.2;4.1;12.8;1
14.6;80.9;64.4;77.8;44.5;1
18.2;55.3;521.9;33.0;8.5;1
31.7;339.2;473.6;93.1;49.9;1
10.6;106.9;24.2;61.7;40.3;1
32.2;333.5;13.1;43.6;22.8;1
33.3;431.0;320.6;56.4;37.4;1
18.4;326.0;598.3;45.7;25.9;1
30.9;59.7;527.3;90.6;28.3;1
28.7;286.8;186.0;45.8;29.0;1
19.1;196.8;231.8;10.4;32.4;1
26.2;171.7;232.7;59.7;3.0;1
41.8;159.3;440.5;62.3;30.8;1
24.9;464.7;204.7;76.5;35.8;1
32.0;371.3;88.7;93.3;15.5;1
11.2;66.9;448.3;44.3;48.9;1
12.7;238.0;274.8;35.2;7.2;1
12.8;159.1;46.1;49.1;45.5;1
37.2;489.0;474.0;90.0;33.8;1
22.3;489.0;351.2;98.0;33.2;1
18.0;159.8;293.6;97.1;43.8;1
36.2;176.1;404.0;23.0;41.6;1
15.9;299.7;303.2;49.7;17.3;1
18.6;239.7;389.1;25.9;35.3;1
25.1;106.6;520.5;36.8;2.5;1
